text,sentiment,source,dataset,datasource
cause lot like cause host addition including wingsuit gear mod make game joy play add amazing graphic stunning explosion huge world nearly perfect title one brought low online connection issue,2,original,metacritic_critic,slow
far largest rife opportunity map io interactive presented hitman current incarnation impressive living crowd high difficulty aiming franchise veteran make strongest episode yet terrific indicator thing come,2,original,metacritic_critic,slow
another remaster another good game,2,original,metacritic_critic,slow
sonic fan great time owner take look ambitious title,1,original,metacritic_critic,slow
developer understands love source material evidently come work consequently shadowrun dragonfall another home run coming studio,2,original,metacritic_critic,slow
despite ivory tower sticking finger lot pie every racing discipline joy play,2,original,metacritic_critic,slow
commendable even brave much cherry suffers diminishing return becomes clear made walker book great plot character writing,1,original,rotten-tomatoes_critics,slow
online multiplayer perfect light year beyond present brawl comparable version even still easiest way say like wii u release best version smash bros date,2,original,metacritic_critic,slow
incredible achievement game original atmospheric consistently brilliant belongs everybody collection journey may quickly entertained every minute one favorite game,2,original,metacritic_critic,slow
one classic soft core erotic cinema,0,original,rotten-tomatoes_critics,slow
one game play miss anything ignore p,0,original,metacritic_critic,slow
police asks player step career already rock city beyond saving demand try make thing right regardless mature compelling experience combine element strategy resource management text adventure game telling gripping story corruption withered hope albeit muddled attempt deal real world issue meat game solid extremely repetitious hour help feel shorter tightly focused game bit variety would felt satisfying overall stand hour gameplay budding cop outstays welcome little,0,original,metacritic_critic,slow
usually nintendo squeezed every last drop fun simple idea p,2,original,metacritic_critic,slow
hand worst movie far movie ticket expensive not afford keep watching terrible movie movie even try plot make sense,0,original,rotten-tomatoes_critics,slow
given catch ride drifted unknown much running time nice solid destination begin taking corner final stretch season,1,original,metacritic_critic,slow
certainly pleasurable modern fatal attraction prudish satisfy,1,original,rotten-tomatoes_critics,slow
staggering amount content justifies asking price like think hardcore fan much problem graphic time considering resolution gap screen competing platform title harm good,0,original,metacritic_critic,slow
fascination evaporates outre family portrait lingers,1,original,rotten-tomatoes_critics,slow
greatest showman con artist bauble say swindle lie not without charm,0,original,rotten-tomatoes_critics,slow
venom soulless movie slimy creature trying find host body,0,original,rotten-tomatoes_critics,slow
krillbite get lot thing right among sleep use graphic sound level design build tension create creepy atmosphere second none genuinely edge seat almost time spent playing unfortunately tension build nothing monster involved enough game done no time,0,original,metacritic_critic,slow
