text,sentiment,source,datasource
trying sweet lil ipod totally nerding totally ok,1,original,fast
listening music feeling kind,0,original,fast
yea call shallow saved saying make good music,2,original,fast
hey made u house sims oh like perfect balance always lacking stuff like fun etc,1,original,fast
see cruel social medium medium entertainment anything get view engagement even hurt sacrifice someone life,0,original,fast
no thanks removed option hide hole cut already bought ultra lost customer life trust yall want big black circle screen,0,original,fast
take skateboard airfrance flight hand baggage co pwcoagwmgg,1,original,fast
airfrance f hepc plane need eliminatehepatitis logo nohep co,1,original,fast
kittykat hello new follower haha ya,2,original,fast
home school watching show,1,original,fast
mmmmmmm love espresso app guess real thing help work efficiently,2,original,fast
face tear joy face tear joy face tear joy yo crazy,2,original,fast
apparently request guest,1,original,fast
touch hand video simply amazing love,2,original,fast
yeah jimmy fallon back skit yay,2,original,fast
damn girl sure play,1,original,fast
decided help make first solo album,2,original,fast
minute treadmill done minute today already gon na minute,1,original,fast
nothing aimed joining sorry,0,original,fast
hell monday,1,original,fast
act normal not coming,0,original,fast
respect,2,original,fast
seeing one side looked interesting deep,2,original,fast
missed sun busy gettin hot bothered shop make weekend x,1,original,fast
everyone vote mtv movie award coz comp mashed wont let vote somehow,0,original,fast
no evr brngs starbux corieography,1,original,fast
gon na release another album already miss,0,original,fast
dont know play guitar somehow ended house,2,original,fast
xd hello important date,2,original,fast
poor lil j man fever wait go home hold little man,1,original,fast
bored waiting class start sigh midterm next week,0,original,fast
never speaks college think might stick unzela hashim dosnt shoot,0,original,fast
bought new movie,1,original,fast
mom lose baby gave birth baby serious injury,1,original,fast
sang xbox lip drunk beer weekend rock far,1,original,fast
watching jonas brother special sky movie,1,original,fast
mean set start using jump use sign whatever word want use,1,original,fast
http twitpic com wanted visit animal late,0,original,fast
airfrance bag promised last night leaving current hotel head different city ref number mplaf,1,original,fast
thats u go weekend,1,original,fast
c mon talking philos ophy love wisdom need mat context intersubjectively ground,1,original,fast
not ready tomorrow competition,1,original,fast
oh no need new work shoe broke one,0,original,fast
beginning beautiful friendship,2,original,fast
soz no idea reason didnt take geography cz would fall asleep well lmao,1,original,fast
mile go thats ok radio alwas help,2,original,fast
already know happens supernatural,1,original,fast
phew make note case anyone else run issueï,1,original,fast
hail emperor georgiou,1,original,fast
sick stupid guy moment u make believe not suck get back reality,0,original,fast
found book starting real paper bound journal tonight annoying zit lip make look like herpes,0,original,fast
ex colleague shaanxi kept boasting native noodle really curious shaanxi food,2,original,fast
bloody hell pretty awful commercial hate use covert ai people not going call,0,original,fast
omg soo excited waiting ever since saw one midnight night,2,original,fast
rblpnbro not quite need sad true soon however well http blip fm,0,original,fast
gd whoaa kinda hard one think interesting enough tell,1,original,fast
afnewsroom hi guy im planning fly air france paris student exchange student baggage allowance like,1,original,fast
thanks know,2,original,fast
getting hang twitter,1,original,fast
one long time expensive,0,original,fast
hate em get dragged least beautiful day,1,original,fast
honestly heartwarming kid care much parent red heart,2,original,fast
youtube not working properly anyone else watch video keep failing load,1,original,fast
im sucker great cottys,1,original,fast
enjoying beautiful day hanging around house pam making cake give,2,oversampled,fast
yes haahaaa break jellybeaniesss,2,original,fast
know love jordie not best version cg admit lol,1,original,fast
delta got hour never fly orly tainted delta airfrance well,0,original,fast
eye still hurt think go sleep,0,original,fast
hey honey bunny big bunny hug,2,original,fast
no one even liked answer life last night pshh,0,original,fast
airfrance check took min took long agent phone support learning check someone rookie,0,original,fast
hate finish work still hour left work time,0,original,fast
terrible haha new fact cost part kind spock,1,original,fast
nice musli bar,2,original,fast
hate khaki pant project todayy,0,original,fast
hi airfrance wifi flight paris tmw airfrance telephone receiver yes right arrow airplane wifi plane airfrance man pilot light skin tone no,1,original,fast
many good deal guy conspiracy steal money,2,original,fast
gettin ready trip back wan na leave,0,original,fast
first natalie little holly mean,0,oversampled,fast
may gray coldplay nice shower work,2,original,fast
nothin,1,original,fast
watched youtube hilarious laughed trough seriously guy funny greeting germany,2,original,fast
happy mother day nfty,2,original,fast
today working quirky q cue maybe become concerto,1,original,fast
way,1,original,fast
oh no opera not google friendly weeps,0,original,fast
aw cutie face tear joy red heart party popper face tear joy smiling face smiling eye want,2,original,fast
yeah keep mid section,1,original,fast
sorry definitely getting weekend,0,original,fast
jump pool,0,original,fast
ad skip,2,original,fast
got ad whenever watch butter mv,2,original,fast
later feel good guilty,1,original,fast
aww want u suffer midol working grrrrr hate stuff love tho,1,original,fast
hey funny stopped get coffee way spilt half car,2,original,fast
nah finish til next yearrrr u stayin bad news graduation,0,original,fast
sorry help hopefully rub,1,original,fast
ahh everyone today taking sunny weather except might go watch tv,1,original,fast
taking sad whole new level,0,original,fast
sad going miss dream team party didnt rsvp time,0,original,fast
no def rubbish tonight,0,original,fast
hey newscum,0,original,fast
waiting go period get final omgg im sooo gon na fail,0,original,fast
nugget bit jack told not poke poor hamster,0,original,fast
finished eating,1,original,fast
wish could see finger chord,2,original,fast
got tip last night n earned bulk money anywho,1,original,fast
fyi no internet thurstag saturday feeling become productive day,2,original,fast
season need combine first one whole season,1,original,fast
